GeneID	HZHBY	HZHBZ	HZHCA	HZHCB	HZHCC
jgi.p|Suilu4|14821	11	25	7	21	35
jgi.p|Suilu4|1483214	162	190	128	97	80
jgi.p|Suilu4|14841	5918	10314	5609	5787	4947
jgi.p|Suilu4|1484200	305	494	226	272	203
jgi.p|Suilu4|14848	1	3	0	7	6
jgi.p|Suilu4|1486080	296	433	343	805	900
jgi.p|Suilu4|14877	3	6	5	5	1
jgi.p|Suilu4|1488136	72	70	57	78	86
jgi.p|Suilu4|1489838	597	774	297	662	435
jgi.p|Suilu4|14951	45	109	50	51	53
jgi.p|Suilu4|1498313	286	508	414	500	374
jgi.p|Suilu4|149834	663	1052	548	646	438
jgi.p|Suilu4|15038	0	0	0	0	0
jgi.p|Suilu4|1504028	10	1	15	9	16
jgi.p|Suilu4|1504044	0	0	0	3	0
jgi.p|Suilu4|1505054	40	67	39	82	83
jgi.p|Suilu4|1508782	29	30	15	15	23
jgi.p|Suilu4|151008	28	68	41	22	18
jgi.p|Suilu4|15118	36	61	43	11	24
jgi.p|Suilu4|15137	0	0	0	0	0
jgi.p|Suilu4|151525	3	3	1	0	1
jgi.p|Suilu4|15154	18	24	6	27	10
jgi.p|Suilu4|15225	317	630	388	324	279
jgi.p|Suilu4|152279	73	110	65	65	46
jgi.p|Suilu4|152353	243	321	158	287	237
jgi.p|Suilu4|15255	0	0	0	0	0
jgi.p|Suilu4|15263	750	1253	753	1240	1060
jgi.p|Suilu4|15269	0	0	0	0	0
jgi.p|Suilu4|15270	0	0	0	0	0
jgi.p|Suilu4|15278	7	6	11	6	13
jgi.p|Suilu4|15337	0	0	0	0	0
jgi.p|Suilu4|15350	1894	2053	2570	591	364
jgi.p|Suilu4|1535787	564	956	502	563	464
jgi.p|Suilu4|153717	0	0	0	0	0
jgi.p|Suilu4|15374	627	1115	609	1319	1089
jgi.p|Suilu4|15390	3404	6042	3580	1437	1157
jgi.p|Suilu4|153946	13	22	23	14	16
jgi.p|Suilu4|1541543	28	60	38	13	8
jgi.p|Suilu4|15434	0	0	0	0	0
jgi.p|Suilu4|15458	0	2	0	1	1
jgi.p|Suilu4|15462	3572	5250	3795	7522	6330
jgi.p|Suilu4|1547590	371	627	335	610	427
jgi.p|Suilu4|154800	46	57	72	91	38
jgi.p|Suilu4|15482	0	0	0	0	0
jgi.p|Suilu4|15495	1	0	1	0	0
jgi.p|Suilu4|15497	231	313	140	156	99
jgi.p|Suilu4|1550364	22	51	13	32	18
jgi.p|Suilu4|155135	132	199	99	331	363
jgi.p|Suilu4|1551486	204	370	242	229	195
jgi.p|Suilu4|15522	435	725	451	705	653
jgi.p|Suilu4|1554908	508	803	490	675	615
jgi.p|Suilu4|155611	3	2	0	1	2
jgi.p|Suilu4|1556584	16	19	9	7	9
jgi.p|Suilu4|15567	1067	1335	926	1323	1316
jgi.p|Suilu4|1556928	83	135	97	111	92
jgi.p|Suilu4|1557853	103	203	101	106	88
jgi.p|Suilu4|15585	0	0	0	0	0
jgi.p|Suilu4|1559019	182	382	164	149	113
jgi.p|Suilu4|15606	0	0	0	0	0
jgi.p|Suilu4|1561423	0	0	0	0	0
jgi.p|Suilu4|156297	0	0	0	0	0
jgi.p|Suilu4|15641	218	372	189	220	258
jgi.p|Suilu4|156418	94	143	67	161	181
jgi.p|Suilu4|1566367	16	41	19	26	14
jgi.p|Suilu4|1567507	747	1412	866	499	432
jgi.p|Suilu4|156800	25	36	17	30	36
jgi.p|Suilu4|15699	0	0	0	0	0
jgi.p|Suilu4|15701	0	0	0	0	0
jgi.p|Suilu4|1570840	3169	5237	2698	3806	2918
jgi.p|Suilu4|15741	722	1238	740	224	177
jgi.p|Suilu4|15742	35	46	31	47	35
jgi.p|Suilu4|1575079	0	5	0	3	4
jgi.p|Suilu4|15754	1318	2215	1402	332	262
jgi.p|Suilu4|15757	90	121	82	62	81
jgi.p|Suilu4|15767	0	0	0	0	0
jgi.p|Suilu4|15775	0	0	0	0	0
jgi.p|Suilu4|15778	0	0	0	0	0
jgi.p|Suilu4|1578499	1380	2329	1363	1773	1511
jgi.p|Suilu4|157923	15	35	18	17	16
jgi.p|Suilu4|1580416	1177	2400	1333	809	601
jgi.p|Suilu4|158103	425	624	415	386	387
jgi.p|Suilu4|1581137	127	196	112	173	162
jgi.p|Suilu4|1581301	434	487	113	257	170
jgi.p|Suilu4|15870	1411	2365	1233	2042	1639
jgi.p|Suilu4|15873	143	261	138	197	179
jgi.p|Suilu4|15883	51	92	64	48	43
jgi.p|Suilu4|15907	0	0	0	0	0
jgi.p|Suilu4|159164	2	7	6	2	1
jgi.p|Suilu4|15941	610	1045	575	1082	869
jgi.p|Suilu4|1594477	39	68	28	33	20
jgi.p|Suilu4|1595538	16	36	28	9	12
jgi.p|Suilu4|1600392	20	43	15	61	54
jgi.p|Suilu4|16018	0	0	0	0	0
jgi.p|Suilu4|16022	0	0	0	0	0
jgi.p|Suilu4|16036	0	0	0	0	0
jgi.p|Suilu4|16037	6	16	5	6	1
jgi.p|Suilu4|16053	1	0	0	0	0
jgi.p|Suilu4|16058	0	0	0	0	0
jgi.p|Suilu4|16064	0	0	0	0	0
jgi.p|Suilu4|1606641	37	102	53	60	62
jgi.p|Suilu4|1606947	2541	2450	653	486	463
jgi.p|Suilu4|16110	0	0	0	0	0
jgi.p|Suilu4|1611436	215	272	122	374	401
jgi.p|Suilu4|1615977	2578	4005	2727	2366	2305
jgi.p|Suilu4|16161	0	0	0	0	0
jgi.p|Suilu4|1616808	14118	26505	13862	16821	16915
jgi.p|Suilu4|16171	0	0	0	0	0
jgi.p|Suilu4|161804	36	79	25	38	21
jgi.p|Suilu4|161844	0	0	0	0	0
jgi.p|Suilu4|1618567	16	34	13	13	13
jgi.p|Suilu4|16188	13	19	24	20	20
jgi.p|Suilu4|1618905	171	198	135	255	236
jgi.p|Suilu4|16230	0	0	0	0	0
jgi.p|Suilu4|16247	863	1642	937	1122	1071
jgi.p|Suilu4|1624774	0	0	1	0	0
jgi.p|Suilu4|1624911	0	0	0	0	0
jgi.p|Suilu4|16255	0	0	0	0	0
jgi.p|Suilu4|16266	28	36	27	27	16
jgi.p|Suilu4|162685	528	833	385	363	207
jgi.p|Suilu4|1627077	1669	2347	886	1617	1091
jgi.p|Suilu4|1627895	327	447	264	430	471
jgi.p|Suilu4|16282	50105	75035	27539	29229	22059
jgi.p|Suilu4|16299	0	0	0	0	0
jgi.p|Suilu4|16304	0	0	2	0	0
jgi.p|Suilu4|1634841	1594	2620	1230	1582	1031
jgi.p|Suilu4|1635055	238	301	305	353	334
jgi.p|Suilu4|16356	79	145	77	70	46
jgi.p|Suilu4|16374	0	0	0	0	0
jgi.p|Suilu4|16376	0	1	0	0	0
jgi.p|Suilu4|16383	0	0	0	0	0
jgi.p|Suilu4|16385	0	0	0	0	0
jgi.p|Suilu4|1638943	854	1939	1058	561	631
jgi.p|Suilu4|16437	367	743	424	806	626
jgi.p|Suilu4|1643938	115	241	107	112	79
jgi.p|Suilu4|164412	5	8	3	21	16
jgi.p|Suilu4|164431	37	63	51	75	74
jgi.p|Suilu4|164474	0	4	0	1	2
jgi.p|Suilu4|16462	0	0	0	0	0
jgi.p|Suilu4|16466	0	0	0	0	0
jgi.p|Suilu4|1647887	850	1341	771	934	717
jgi.p|Suilu4|16493	0	0	0	0	0
jgi.p|Suilu4|16502	83	110	61	63	45
jgi.p|Suilu4|16503	94	212	119	94	53
jgi.p|Suilu4|16506	630	1121	576	509	305
jgi.p|Suilu4|16507	267	352	143	155	94
jgi.p|Suilu4|1652816	99	141	76	79	69
jgi.p|Suilu4|1654279	90	103	97	75	46
jgi.p|Suilu4|16544	17883	30877	18940	23166	15862
jgi.p|Suilu4|16551	3683	7682	4305	9435	7540
jgi.p|Suilu4|1655348	24	48	21	38	20
jgi.p|Suilu4|16558	0	0	0	0	0
jgi.p|Suilu4|165809	106	170	120	165	132
jgi.p|Suilu4|16592	0	0	0	0	0
jgi.p|Suilu4|16594	0	0	0	0	0
jgi.p|Suilu4|16596	0	0	0	0	0
jgi.p|Suilu4|16600	0	0	0	0	0
jgi.p|Suilu4|16608	0	0	0	0	0
jgi.p|Suilu4|1660863	233	338	204	220	174
jgi.p|Suilu4|16609	2	7	4	2	5
jgi.p|Suilu4|1667580	102	125	89	62	48
jgi.p|Suilu4|1667907	112	188	75	70	42
jgi.p|Suilu4|1668479	80	167	103	86	68
jgi.p|Suilu4|16719	0	0	0	0	0
jgi.p|Suilu4|16720	64	79	64	111	119
jgi.p|Suilu4|16761	0	0	0	0	0
jgi.p|Suilu4|16762	0	0	0	0	0
jgi.p|Suilu4|16788	233	319	87	123	53
jgi.p|Suilu4|16825	0	0	0	0	0
jgi.p|Suilu4|16830	0	0	0	0	0
jgi.p|Suilu4|168326	373	628	377	462	430
jgi.p|Suilu4|16842	0	0	0	0	0
jgi.p|Suilu4|16850	24	34	14	39	45
jgi.p|Suilu4|16871	1	0	1	0	4
jgi.p|Suilu4|16885	0	0	0	0	0
jgi.p|Suilu4|168889	71	92	51	149	118
jgi.p|Suilu4|16904	13	36	15	16	9
jgi.p|Suilu4|16908	0	0	0	0	0
jgi.p|Suilu4|16909	0	0	0	0	0
jgi.p|Suilu4|16925	0	0	0	0	0
jgi.p|Suilu4|16928	0	0	0	0	0
jgi.p|Suilu4|16931	5	11	3	23	14
jgi.p|Suilu4|16934	0	0	0	0	0
jgi.p|Suilu4|16967	322	618	302	638	574
jgi.p|Suilu4|169678	2180	3096	1768	1591	1423
jgi.p|Suilu4|1696807	0	0	0	0	0
jgi.p|Suilu4|1697004	0	0	0	0	0
jgi.p|Suilu4|1697536	0	0	0	0	0
jgi.p|Suilu4|169761	84	109	54	113	71
jgi.p|Suilu4|1697708	230	432	261	600	601
jgi.p|Suilu4|1697715	0	0	0	0	0
jgi.p|Suilu4|1697921	255	361	245	227	214
jgi.p|Suilu4|16983	0	0	0	0	0
jgi.p|Suilu4|1698618	0	0	1	2	0
jgi.p|Suilu4|1698646	0	0	0	0	0
jgi.p|Suilu4|16990	1372	2385	1226	2420	2439
jgi.p|Suilu4|1699414	0	0	0	0	0
jgi.p|Suilu4|1699515	0	0	0	0	0
jgi.p|Suilu4|1699629	0	0	0	0	0
jgi.p|Suilu4|1699939	0	0	0	0	0
jgi.p|Suilu4|1699968	0	0	0	0	0
jgi.p|Suilu4|1700031	0	0	0	0	0
jgi.p|Suilu4|1700097	0	0	0	0	0
jgi.p|Suilu4|17006	0	0	0	0	0
jgi.p|Suilu4|170140	1228	1771	1281	1085	971
jgi.p|Suilu4|17025	0	0	0	0	0
jgi.p|Suilu4|170260	830	1562	796	806	659
jgi.p|Suilu4|1703105	0	0	0	0	0
jgi.p|Suilu4|17033	46	109	43	53	50
jgi.p|Suilu4|1703335	2	6	3	0	4
jgi.p|Suilu4|1703342	0	0	0	0	0
jgi.p|Suilu4|1703370	0	0	0	0	0
jgi.p|Suilu4|1703517	0	0	0	0	0
jgi.p|Suilu4|1703587	22	11	3	0	15
jgi.p|Suilu4|17039	0	0	0	0	0
jgi.p|Suilu4|17047	1	1	0	0	1
jgi.p|Suilu4|1704716	0	0	0	0	0
jgi.p|Suilu4|1705051	24	71	39	38	24
jgi.p|Suilu4|1705497	0	1	0	0	1
jgi.p|Suilu4|1705850	3	1	2	2	2
jgi.p|Suilu4|17061	6234	7362	1504	1003	841
jgi.p|Suilu4|1706909	0	0	0	0	0
jgi.p|Suilu4|1707304	0	0	0	0	0
jgi.p|Suilu4|1707391	0	1	2	1	1
jgi.p|Suilu4|1707563	0	0	0	0	0
jgi.p|Suilu4|1707729	26	33	24	48	39
jgi.p|Suilu4|1708682	0	0	0	0	0
jgi.p|Suilu4|1708811	0	0	0	0	0
jgi.p|Suilu4|1709052	0	0	0	0	0
jgi.p|Suilu4|1709425	0	0	0	0	0
jgi.p|Suilu4|1709528	0	0	0	0	0
jgi.p|Suilu4|1709674	0	0	0	0	0
jgi.p|Suilu4|1709714	0	0	0	0	0
jgi.p|Suilu4|1709730	0	0	0	0	0
jgi.p|Suilu4|1710040	0	0	0	0	0
jgi.p|Suilu4|1710630	0	0	0	0	0
jgi.p|Suilu4|1710704	0	0	0	0	0
jgi.p|Suilu4|1711018	0	0	0	0	0
jgi.p|Suilu4|1711363	0	0	0	0	0
jgi.p|Suilu4|17116	434	710	401	467	370
jgi.p|Suilu4|1711630	0	0	0	0	0
jgi.p|Suilu4|1711814	0	2	0	8	2
jgi.p|Suilu4|1712071	2134	3779	2345	2869	2671
jgi.p|Suilu4|1712076	0	0	0	0	0
jgi.p|Suilu4|1712690	0	0	0	0	0
jgi.p|Suilu4|1713266	0	0	0	0	0
jgi.p|Suilu4|1713268	0	0	0	0	0
jgi.p|Suilu4|1714272	0	0	0	0	0
jgi.p|Suilu4|1714434	0	0	0	0	0
jgi.p|Suilu4|1714682	0	0	0	0	0
jgi.p|Suilu4|1714952	0	0	0	0	0
jgi.p|Suilu4|17151	0	0	0	0	0
jgi.p|Suilu4|17153	0	0	0	0	0
jgi.p|Suilu4|1715322	0	0	0	0	0
jgi.p|Suilu4|1715417	1	3	3	9	1
jgi.p|Suilu4|1715737	19	46	23	28	17
jgi.p|Suilu4|1716079	0	0	0	0	0
jgi.p|Suilu4|1716150	0	0	0	0	0
jgi.p|Suilu4|1716283	0	0	0	0	0
jgi.p|Suilu4|1716294	0	0	0	0	0
jgi.p|Suilu4|1716522	0	0	0	0	0
jgi.p|Suilu4|171673	5	2	2	3	3
jgi.p|Suilu4|1716867	0	0	0	0	0
jgi.p|Suilu4|1717366	0	0	0	0	0
jgi.p|Suilu4|1717392	226	302	134	312	241
jgi.p|Suilu4|1717667	0	0	0	0	0
jgi.p|Suilu4|1718371	0	0	0	0	0
jgi.p|Suilu4|1718513	0	0	0	0	0
jgi.p|Suilu4|1718554	0	0	0	0	0
jgi.p|Suilu4|1718716	0	0	0	0	0
jgi.p|Suilu4|1719078	0	6	2	1	1
jgi.p|Suilu4|1719147	0	0	0	0	0
jgi.p|Suilu4|1719313	0	0	0	0	0
jgi.p|Suilu4|17194	0	0	0	0	0
jgi.p|Suilu4|1719644	0	0	0	0	0
jgi.p|Suilu4|1720460	0	0	0	0	0
jgi.p|Suilu4|1720608	133	262	203	136	107
jgi.p|Suilu4|1720933	0	0	0	0	0
jgi.p|Suilu4|1721065	167	307	212	519	390
jgi.p|Suilu4|1721191	0	0	0	0	0
jgi.p|Suilu4|1721458	0	1	0	1	1
jgi.p|Suilu4|1721705	664	892	628	681	674
jgi.p|Suilu4|1722181	0	0	0	0	0
jgi.p|Suilu4|1722335	0	0	0	0	0
jgi.p|Suilu4|17227	0	0	0	0	0
jgi.p|Suilu4|17228	0	0	0	0	0
jgi.p|Suilu4|1723087	38	71	20	12	15
jgi.p|Suilu4|17231	0	0	0	0	0
jgi.p|Suilu4|1723485	256	397	81	129	85
jgi.p|Suilu4|1723778	0	0	1	0	0
jgi.p|Suilu4|1723866	0	0	0	0	0
jgi.p|Suilu4|17239	0	0	0	0	0
jgi.p|Suilu4|1724304	0	0	0	0	0
jgi.p|Suilu4|172497	37	32	47	46	38
jgi.p|Suilu4|17251	356	620	368	387	259
jgi.p|Suilu4|1725106	0	0	0	0	0
jgi.p|Suilu4|1725320	983	1521	1051	1260	1065
jgi.p|Suilu4|1725909	0	0	0	0	0
jgi.p|Suilu4|1727048	19	13	10	3	5
jgi.p|Suilu4|1727211	0	0	0	0	0
jgi.p|Suilu4|1727832	0	0	0	0	0
jgi.p|Suilu4|1727919	162	298	114	169	100
jgi.p|Suilu4|1727926	888	1563	892	1357	1367
jgi.p|Suilu4|1728378	0	0	0	0	0
jgi.p|Suilu4|1728511	0	0	0	0	0
jgi.p|Suilu4|1728556	0	0	0	0	0
jgi.p|Suilu4|1728558	646	1238	662	687	989
jgi.p|Suilu4|17287	0	0	0	0	0
jgi.p|Suilu4|17288	0	0	0	0	0
jgi.p|Suilu4|1728864	85	184	59	91	80
jgi.p|Suilu4|17296	0	1	0	0	0
jgi.p|Suilu4|1729925	0	0	0	0	0
jgi.p|Suilu4|1730140	0	0	0	0	0
jgi.p|Suilu4|1730346	1298	2050	1136	1508	1805
jgi.p|Suilu4|17304	0	0	0	0	0
jgi.p|Suilu4|17305	0	0	0	0	0
jgi.p|Suilu4|1730547	0	0	0	0	0
jgi.p|Suilu4|1731195	0	0	0	0	0
jgi.p|Suilu4|1731241	0	0	0	0	0
jgi.p|Suilu4|17313	10	23	20	7	5
jgi.p|Suilu4|1731649	0	0	0	0	0
jgi.p|Suilu4|1732005	0	0	0	0	0
jgi.p|Suilu4|1732176	0	0	0	0	0
jgi.p|Suilu4|1732405	41	60	31	30	28
jgi.p|Suilu4|1732721	0	0	0	0	0
jgi.p|Suilu4|1732824	0	0	0	0	0
jgi.p|Suilu4|1733164	0	0	0	0	0
jgi.p|Suilu4|1733284	15	33	25	62	68
jgi.p|Suilu4|1733311	2	1	6	6	1
jgi.p|Suilu4|1733393	0	0	0	0	0
jgi.p|Suilu4|1733636	0	0	0	0	0
jgi.p|Suilu4|1734196	721	1385	534	1122	1000
jgi.p|Suilu4|1734416	1796	3295	1697	2616	1984
jgi.p|Suilu4|1734438	2187	3825	1780	4116	3312
jgi.p|Suilu4|1734464	321	601	379	545	614
jgi.p|Suilu4|1734626	178	257	157	436	393
jgi.p|Suilu4|1734769	0	0	0	0	0
jgi.p|Suilu4|1734831	1921	3432	1950	3022	2622
jgi.p|Suilu4|1735233	951	1740	833	1473	1632
jgi.p|Suilu4|1735693	412	759	300	853	840
jgi.p|Suilu4|1735856	0	0	0	0	0
jgi.p|Suilu4|1735944	1867	3139	2165	1981	1761
jgi.p|Suilu4|17360	0	0	0	0	0
jgi.p|Suilu4|17364	0	0	0	0	0
jgi.p|Suilu4|1736797	971	1543	954	1434	1282
jgi.p|Suilu4|17368	0	0	0	0	0
jgi.p|Suilu4|17369	0	0	0	0	0
jgi.p|Suilu4|1737396	0	0	0	0	0
jgi.p|Suilu4|1737767	0	0	0	0	0
jgi.p|Suilu4|17382	0	0	0	0	0
jgi.p|Suilu4|17383	0	0	0	0	0
jgi.p|Suilu4|1738544	1512	2594	1608	1087	743
jgi.p|Suilu4|1738786	2376	3637	1735	2783	2400
jgi.p|Suilu4|1739014	0	0	0	0	0
jgi.p|Suilu4|1739092	769	1093	679	1126	886
jgi.p|Suilu4|17392	0	0	0	0	0
jgi.p|Suilu4|1739277	2387	2987	2355	885	604
jgi.p|Suilu4|17393	0	0	0	0	0
jgi.p|Suilu4|1739397	461	911	554	833	735
jgi.p|Suilu4|17395	0	0	0	0	0
jgi.p|Suilu4|1739509	2427	4012	2263	3342	3025
jgi.p|Suilu4|1739519	2695	4932	2337	4447	3891
jgi.p|Suilu4|17396	0	0	0	0	0
jgi.p|Suilu4|1739869	0	0	0	0	0
jgi.p|Suilu4|1739874	0	0	0	0	0
jgi.p|Suilu4|1740033	1	0	0	0	1
jgi.p|Suilu4|1740109	74	135	71	90	92
jgi.p|Suilu4|1740131	8487	9143	1775	13730	6882
jgi.p|Suilu4|1740280	0	0	0	0	0
jgi.p|Suilu4|1740510	0	0	0	0	0
jgi.p|Suilu4|1740515	0	0	0	0	0
jgi.p|Suilu4|1740764	0	1	0	2	4
jgi.p|Suilu4|1741356	0	0	0	0	0
jgi.p|Suilu4|1741709	37	97	30	45	34
jgi.p|Suilu4|1741994	0	0	0	0	0
jgi.p|Suilu4|1742164	0	0	0	0	0
jgi.p|Suilu4|1742270	0	0	0	0	0
jgi.p|Suilu4|1742425	0	0	0	0	0
jgi.p|Suilu4|1742594	0	0	0	0	0
jgi.p|Suilu4|1742673	0	0	0	0	0
jgi.p|Suilu4|1742786	42	123	52	39	55
jgi.p|Suilu4|1743194	0	0	0	0	0
jgi.p|Suilu4|1743199	1819	2728	1974	1602	1511
jgi.p|Suilu4|17432	0	0	0	0	0
jgi.p|Suilu4|1743344	3720	6445	3252	5004	4265
jgi.p|Suilu4|17434	0	0	0	0	0
jgi.p|Suilu4|1743591	0	0	0	0	0
jgi.p|Suilu4|1743608	0	0	0	0	0
jgi.p|Suilu4|174409	1640	3088	1553	3271	2695
jgi.p|Suilu4|1744123	7966	12438	4599	8650	8140
jgi.p|Suilu4|1744137	0	0	0	0	0
jgi.p|Suilu4|1744148	1	12	7	8	0
jgi.p|Suilu4|1744207	0	0	0	0	0
jgi.p|Suilu4|1744259	0	0	0	0	0
jgi.p|Suilu4|1744279	0	0	0	0	0
jgi.p|Suilu4|1744480	1865	3074	1737	2129	1790
jgi.p|Suilu4|1745004	0	0	0	0	0
jgi.p|Suilu4|1745054	0	0	0	0	0
jgi.p|Suilu4|174519	4242	6204	1888	4094	3261
jgi.p|Suilu4|1745274	0	0	0	0	0
jgi.p|Suilu4|1745300	154	228	146	204	194
jgi.p|Suilu4|1745595	0	0	0	0	0
jgi.p|Suilu4|17456	1645	2776	1309	3271	3255
jgi.p|Suilu4|1746253	0	0	0	0	0
jgi.p|Suilu4|1746452	0	0	0	0	0
jgi.p|Suilu4|1746997	0	0	0	0	0
jgi.p|Suilu4|1747003	76	105	80	141	154
jgi.p|Suilu4|1747128	1399	2203	1321	1515	1294
jgi.p|Suilu4|1747293	0	0	0	0	0
jgi.p|Suilu4|1747574	4370	7187	3711	1544	1383
jgi.p|Suilu4|1748218	0	0	0	0	0
jgi.p|Suilu4|1748321	1775	3000	1542	2195	1793
jgi.p|Suilu4|1748345	0	0	0	0	0
jgi.p|Suilu4|1748369	425	782	423	653	554
jgi.p|Suilu4|1748859	954	1252	507	801	779
jgi.p|Suilu4|1749214	0	0	0	0	0
jgi.p|Suilu4|1749524	962	1781	976	1870	1930
jgi.p|Suilu4|1749703	0	0	0	0	0
jgi.p|Suilu4|1749763	295	526	303	186	211
jgi.p|Suilu4|1749896	0	0	0	0	0
jgi.p|Suilu4|1749948	0	0	0	0	0
jgi.p|Suilu4|1750195	0	0	0	0	0
jgi.p|Suilu4|1750265	0	0	0	0	0
jgi.p|Suilu4|1750287	0	0	0	0	0
jgi.p|Suilu4|17504	0	0	0	0	0
jgi.p|Suilu4|1750506	321	326	403	4173	3003
jgi.p|Suilu4|1750534	712	1081	691	929	830
jgi.p|Suilu4|1750563	2958	5356	2960	1694	1653
jgi.p|Suilu4|1750682	712	1140	644	708	527
jgi.p|Suilu4|17508	0	0	0	0	1
jgi.p|Suilu4|1750897	0	0	0	0	0
jgi.p|Suilu4|1751017	0	0	0	0	0
jgi.p|Suilu4|17511	0	0	0	0	0
jgi.p|Suilu4|1751211	0	0	0	0	0
jgi.p|Suilu4|1751297	326	602	325	358	275
jgi.p|Suilu4|1752617	1814	2267	722	518	434
jgi.p|Suilu4|1752633	0	0	0	0	0
jgi.p|Suilu4|1752682	0	0	0	0	0
jgi.p|Suilu4|1752866	198	268	212	252	213
jgi.p|Suilu4|175304	1649	2523	1506	2342	2033
jgi.p|Suilu4|1753043	0	0	0	0	0
jgi.p|Suilu4|1753290	1	0	1	0	0
jgi.p|Suilu4|1753783	0	0	0	0	0
jgi.p|Suilu4|175381	279	438	345	326	306
jgi.p|Suilu4|17540	0	0	0	0	0
jgi.p|Suilu4|1754164	409	723	422	646	573
jgi.p|Suilu4|1754434	0	0	0	0	0
jgi.p|Suilu4|1754499	0	0	0	0	0
jgi.p|Suilu4|1754916	0	0	0	0	0
jgi.p|Suilu4|1754956	0	0	0	0	0
jgi.p|Suilu4|1755116	0	0	0	0	0
jgi.p|Suilu4|1755153	0	0	0	0	0
jgi.p|Suilu4|17552	0	0	0	0	0
jgi.p|Suilu4|1755221	0	0	0	0	0
jgi.p|Suilu4|1755229	0	0	0	0	0
jgi.p|Suilu4|1756175	0	0	0	0	0
jgi.p|Suilu4|1756186	0	0	0	0	0
jgi.p|Suilu4|1756376	0	0	0	0	0
jgi.p|Suilu4|1756442	11178	18793	10214	13809	11611
jgi.p|Suilu4|1756540	0	0	0	0	0
jgi.p|Suilu4|17568	0	0	0	0	0
jgi.p|Suilu4|1756860	0	0	0	0	0
jgi.p|Suilu4|17569	0	0	0	0	0
jgi.p|Suilu4|17570	0	0	0	0	0
jgi.p|Suilu4|1757036	0	0	0	0	0
jgi.p|Suilu4|1757047	0	0	0	0	0
jgi.p|Suilu4|1757230	6438	12748	5642	4653	2359
jgi.p|Suilu4|1757247	51	102	52	72	43
jgi.p|Suilu4|17576	16	18	20	12	12
jgi.p|Suilu4|1757939	0	0	0	0	0
jgi.p|Suilu4|1757942	0	0	0	0	0
jgi.p|Suilu4|1758061	0	0	0	0	0
jgi.p|Suilu4|1758145	0	0	0	0	0
jgi.p|Suilu4|1758202	1192	2094	945	1394	972
jgi.p|Suilu4|1758349	0	0	0	0	0
jgi.p|Suilu4|1758522	0	0	0	0	0
jgi.p|Suilu4|1758530	0	0	0	0	0
jgi.p|Suilu4|1758685	0	0	0	0	0
jgi.p|Suilu4|1758712	2045	3532	1781	1762	1353
jgi.p|Suilu4|1758815	282	529	305	390	363
jgi.p|Suilu4|1758847	921	1822	783	1049	948
jgi.p|Suilu4|1758859	1452	2151	1414	1169	1007
jgi.p|Suilu4|1759474	0	0	0	0	0
jgi.p|Suilu4|1759501	0	0	0	0	0
jgi.p|Suilu4|1759626	0	0	0	0	1
jgi.p|Suilu4|1760034	0	0	0	0	0
jgi.p|Suilu4|1760102	0	0	0	0	0
jgi.p|Suilu4|1760186	0	0	0	0	0
jgi.p|Suilu4|1760280	0	0	0	0	0
jgi.p|Suilu4|1760319	2	1	0	5	0
jgi.p|Suilu4|1760355	0	0	0	0	0
jgi.p|Suilu4|1760463	0	0	0	0	0
jgi.p|Suilu4|1761075	0	0	0	0	0
jgi.p|Suilu4|1761216	0	0	0	0	0
jgi.p|Suilu4|1761243	0	0	0	0	0
jgi.p|Suilu4|1761264	0	0	0	0	0
jgi.p|Suilu4|1761270	0	0	0	0	0
jgi.p|Suilu4|1761384	0	0	0	0	0
jgi.p|Suilu4|1761386	0	0	0	0	0
jgi.p|Suilu4|1761395	0	0	0	0	0
jgi.p|Suilu4|1761404	0	0	0	0	0
jgi.p|Suilu4|1761410	0	0	0	0	0
jgi.p|Suilu4|1761495	0	0	0	0	0
jgi.p|Suilu4|1761505	0	0	0	0	0
jgi.p|Suilu4|1761516	0	0	0	0	0
jgi.p|Suilu4|1761622	0	0	0	0	0
jgi.p|Suilu4|1761641	1	5	1	6	3
jgi.p|Suilu4|1761696	0	0	0	0	0
jgi.p|Suilu4|1761714	2	0	0	0	0
jgi.p|Suilu4|1761718	0	0	0	0	0
jgi.p|Suilu4|1762116	36	47	67	54	61
jgi.p|Suilu4|1762154	0	0	0	0	0
jgi.p|Suilu4|1762270	0	0	0	0	0
jgi.p|Suilu4|1762298	0	0	0	0	0
jgi.p|Suilu4|1762335	0	0	0	0	0
jgi.p|Suilu4|1762384	4	16	2	14	4
jgi.p|Suilu4|1762400	0	0	0	0	0
jgi.p|Suilu4|1762503	0	0	0	0	0
jgi.p|Suilu4|1762586	0	0	0	0	0
jgi.p|Suilu4|1762775	0	0	0	0	0
jgi.p|Suilu4|1762843	0	0	0	0	0
jgi.p|Suilu4|1763091	0	0	0	0	0
jgi.p|Suilu4|1763109	0	0	0	0	0
jgi.p|Suilu4|1763176	0	0	0	0	0
jgi.p|Suilu4|1763404	0	0	0	0	0
jgi.p|Suilu4|1763435	0	0	0	0	0
jgi.p|Suilu4|1763508	0	0	0	0	0
jgi.p|Suilu4|1763525	0	0	0	0	0
jgi.p|Suilu4|1763598	0	0	0	0	0
jgi.p|Suilu4|1763735	0	0	0	0	0
jgi.p|Suilu4|1763747	0	0	0	0	0
jgi.p|Suilu4|1763757	0	0	0	0	0
jgi.p|Suilu4|1763769	0	0	0	0	0
jgi.p|Suilu4|1763772	0	0	0	0	0
